latitude,longitude,date,age,gender,time_of_the_day,severity,formatted_date,week_number
40.69996752,-73.90764022,1/2/2018,adult,male,evening,21,1/2/2018,1
40.82731348,-73.87887459,1/2/2018,adult,female,afternoon,8,1/2/2018,1
40.7933236,-73.93892362,1/2/2018,adult,male,morning,2,1/2/2018,1
40.6178037,-73.96385165,1/2/2018,young_adult,male,night,20,1/2/2018,1
40.66779261,-73.91025493,1/2/2018,any,enby,night,22,1/2/2018,1
40.69864187,-73.82499096,1/2/2018,adult,male,night,12,1/2/2018,1
40.6682437,-73.85915715,1/2/2018,adult,male,night,20,1/2/2018,1
40.63518673,-74.02477893,1/2/2018,any,enby,night,2,1/2/2018,1
40.62217275,-73.93207385,1/2/2018,adult,male,night,21,1/2/2018,1
40.86200546,-73.90389395,1/2/2018,any,enby,night,20,1/2/2018,1
40.74827656,-73.86687377,1/2/2018,any,diverse,night,8,1/2/2018,1
40.64468683,-73.95083219,1/2/2018,adult,male,night,8,1/2/2018,1
40.63436108,-73.97782196,1/2/2018,any,diverse,night,8,1/2/2018,1
40.81471564,-73.93826455,1/2/2018,adult,male,night,8,1/2/2018,1
40.67110691,-73.88143296,1/2/2018,adult,female,night,22,1/2/2018,1
40.81785018,-73.94376038,1/2/2018,old,male,evening,22,1/2/2018,1
40.59675918,-73.97327573,1/2/2018,any,diverse,evening,8,1/2/2018,1
40.74821361,-73.75625225,1/2/2018,any,diverse,evening,21,1/2/2018,1
40.84200666,-73.90959706,1/2/2018,old,female,evening,11,1/2/2018,1
40.75342927,-73.88829579,1/2/2018,adult,female,evening,8,1/2/2018,1
40.74911886,-73.99014136,1/2/2018,adult,female,evening,8,1/2/2018,1
40.84707006,-73.88435785,1/2/2018,adult,male,evening,8,1/2/2018,1
40.86402732,-73.89340651,1/2/2018,adult,female,evening,22,1/2/2018,1
40.74831817,-73.85583714,1/2/2018,adult,male,evening,21,1/2/2018,1
40.74802001,-73.77439212,1/2/2018,any,diverse,evening,9,1/2/2018,1
40.58812922,-73.94247047,1/2/2018,middle_age,male,evening,20,1/2/2018,1
40.58607777,-74.10245161,1/2/2018,adult,female,evening,8,1/2/2018,1
40.68418581,-73.87124551,1/2/2018,young_adult,male,evening,9,1/2/2018,1
40.69915252,-73.90787577,1/2/2018,adult,male,evening,8,1/2/2018,1
40.5556455,-74.16245587,1/2/2018,adult,female,afternoon,20,1/2/2018,1
40.5556455,-74.16245587,1/2/2018,middle_age,female,afternoon,8,1/2/2018,1
40.82159262,-73.9410366,1/2/2018,adult,male,afternoon,8,1/2/2018,1
40.68036431,-73.89479251,1/2/2018,middle_age,male,afternoon,20,1/2/2018,1
40.8216274,-73.91723743,1/2/2018,adult,female,morning,8,1/2/2018,1
40.80084632,-73.94903009,1/2/2018,adult,female,morning,8,1/2/2018,1
40.89332516,-73.86081426,1/2/2018,any,diverse,night,8,1/2/2018,1
40.82609951,-73.87811801,1/2/2018,any,diverse,night,3,1/2/2018,1
40.82609951,-73.87811801,1/2/2018,any,diverse,night,3,1/2/2018,1
40.64309711,-73.91292942,1/2/2018,any,enby,night,21,1/2/2018,1
40.68555882,-73.78376909,1/2/2018,any,enby,night,17,1/2/2018,1
40.71777705,-73.74122318,1/2/2018,middle_age,female,night,2,1/2/2018,1
40.76312824,-73.99293332,1/2/2018,young_adult,female,night,23,1/2/2018,1
40.69706464,-73.93787582,1/2/2018,any,enby,night,3,1/2/2018,1
40.67198815,-73.92377502,1/2/2018,adult,male,night,18,1/2/2018,1
40.77375529,-73.93208171,1/2/2018,any,enby,evening,23,1/2/2018,1
40.74555609,-73.82010755,1/2/2018,middle_age,male,evening,9,1/2/2018,1
40.64141873,-73.91484136,1/2/2018,adult,male,evening,2,1/2/2018,1
40.84570715,-73.91039803,1/2/2018,middle_age,male,evening,9,1/2/2018,1
40.79494394,-73.94075321,1/2/2018,any,enby,evening,18,1/2/2018,1
40.69292023,-73.9058217,1/2/2018,adult,male,evening,9,1/2/2018,1
40.6859575,-73.97804638,1/2/2018,young_adult,male,evening,23,1/2/2018,1
40.66835276,-73.80264168,1/2/2018,middle_age,male,evening,2,1/2/2018,1
40.6374449,-73.94814242,1/2/2018,young_adult,male,evening,9,1/2/2018,1
40.8650986,-73.90049461,1/2/2018,any,enby,evening,17,1/2/2018,1
40.62322682,-74.14922697,1/2/2018,adult,male,evening,23,1/2/2018,1
40.85323938,-73.90787563,1/2/2018,adult,female,evening,8,1/2/2018,1
40.82673056,-73.92223554,1/2/2018,young_adult,female,evening,8,1/2/2018,1
40.67153973,-73.84191147,1/2/2018,young_adult,male,evening,23,1/2/2018,1
40.74772752,-74.00632087,1/2/2018,any,enby,evening,8,1/2/2018,1
40.67948834,-73.91791497,1/2/2018,any,diverse,evening,3,1/2/2018,1
40.74772752,-74.00632087,1/2/2018,any,diverse,evening,23,1/2/2018,1
40.73522534,-74.00096488,1/2/2018,any,enby,evening,9,1/2/2018,1
40.5952376,-73.76373503,1/2/2018,adult,male,evening,8,1/2/2018,1
40.76682697,-73.78732832,1/2/2018,middle_age,male,evening,3,1/2/2018,1
40.73469351,-73.81056395,1/2/2018,young_adult,female,evening,2,1/2/2018,1
40.75885708,-73.98861665,1/2/2018,any,enby,evening,23,1/2/2018,1
40.8728454,-73.89879443,1/2/2018,any,enby,evening,17,1/2/2018,1
40.88092889,-73.86673473,1/2/2018,adult,male,evening,17,1/2/2018,1
40.6536494,-73.90760343,1/2/2018,adult,male,evening,8,1/2/2018,1
40.86111843,-73.9213783,1/2/2018,adult,female,evening,9,1/2/2018,1
40.72005361,-73.98163908,1/2/2018,any,enby,evening,17,1/2/2018,1
40.69817414,-73.94445277,1/2/2018,adult,female,evening,2,1/2/2018,1
40.62988284,-74.07670576,1/2/2018,middle_age,male,evening,9,1/2/2018,1
40.86274635,-73.90368319,1/2/2018,any,enby,afternoon,3,1/2/2018,1
40.64623584,-73.93127459,1/2/2018,middle_age,male,afternoon,2,1/2/2018,1
40.85626109,-73.89182116,1/2/2018,any,enby,afternoon,2,1/2/2018,1
40.84079261,-73.93719949,1/2/2018,any,enby,afternoon,2,1/2/2018,1
40.84079261,-73.93719949,1/2/2018,any,enby,afternoon,9,1/2/2018,1
40.6226676,-73.99602093,1/2/2018,any,enby,afternoon,22,1/2/2018,1
40.89397749,-73.84502477,1/2/2018,adult,male,afternoon,17,1/2/2018,1
40.73569653,-73.75579647,1/2/2018,old,male,afternoon,8,1/2/2018,1
40.7631801,-73.98918266,1/2/2018,teen,male,afternoon,2,1/2/2018,1
40.82766862,-73.92543589,1/2/2018,any,diverse,afternoon,3,1/2/2018,1
40.84232858,-73.88573948,1/2/2018,any,enby,afternoon,9,1/2/2018,1
40.85557168,-73.86766035,1/2/2018,any,enby,afternoon,9,1/2/2018,1
40.6846079,-73.81114612,1/2/2018,adult,female,afternoon,23,1/2/2018,1
40.86905853,-73.87963015,1/2/2018,middle_age,male,afternoon,20,1/2/2018,1
40.81816609,-73.95030661,1/2/2018,teen,male,afternoon,9,1/2/2018,1
40.76650863,-73.98236273,1/2/2018,middle_age,female,afternoon,17,1/2/2018,1
40.65485865,-73.88774724,1/2/2018,young_adult,female,afternoon,23,1/2/2018,1
40.75766554,-73.98577612,1/2/2018,adult,male,afternoon,9,1/2/2018,1
40.66623152,-73.922538,1/2/2018,middle_age,male,afternoon,17,1/2/2018,1
40.59966186,-73.95939979,1/2/2018,adult,female,afternoon,2,1/2/2018,1
40.86734569,-73.86002983,1/2/2018,young_adult,female,afternoon,9,1/2/2018,1
40.63590044,-74.02449096,1/2/2018,any,enby,afternoon,23,1/2/2018,1
40.57610255,-73.9657389,1/2/2018,adult,female,afternoon,9,1/2/2018,1
40.87907721,-73.88835591,1/2/2018,teen,male,afternoon,17,1/2/2018,1
40.66709921,-73.85052997,1/2/2018,middle_age,male,afternoon,9,1/2/2018,1
40.66709921,-73.85052997,1/2/2018,adult,male,afternoon,8,1/2/2018,1
40.66709921,-73.85052997,1/2/2018,middle_age,male,afternoon,20,1/2/2018,1
40.67573117,-73.85670426,1/2/2018,adult,female,afternoon,20,1/2/2018,1
40.7601542,-73.91804659,1/2/2018,adult,female,morning,17,1/2/2018,1
40.62614207,-74.15725258,1/2/2018,adult,female,morning,11,1/2/2018,1
40.61544337,-73.92894706,1/2/2018,adult,male,morning,2,1/2/2018,1
40.66874783,-73.97838729,1/2/2018,adult,female,morning,9,1/2/2018,1
40.63487258,-74.08492619,1/2/2018,any,enby,morning,17,1/2/2018,1
40.81676555,-73.89576549,1/2/2018,adult,female,morning,9,1/2/2018,1
40.75938103,-73.94204823,1/2/2018,adult,male,morning,9,1/2/2018,1
40.83420945,-73.92570682,1/2/2018,adult,female,morning,8,1/2/2018,1
40.84939095,-73.91454981,1/2/2018,adult,male,morning,11,1/2/2018,1
40.68423152,-73.91082413,1/2/2018,middle_age,female,morning,17,1/2/2018,1
40.72062015,-73.74223309,1/2/2018,young_adult,male,morning,8,1/2/2018,1
40.84521269,-73.84522873,1/2/2018,adult,female,morning,9,1/2/2018,1
40.86154622,-73.92925896,1/2/2018,adult,female,morning,9,1/2/2018,1
40.82474951,-73.8215194,1/2/2018,adult,female,morning,8,1/2/2018,1
40.63984916,-74.02890993,1/2/2018,middle_age,female,morning,20,1/2/2018,1
40.67099068,-73.89758666,1/2/2018,middle_age,male,morning,8,1/2/2018,1
40.89497114,-73.84922907,1/2/2018,middle_age,male,morning,8,1/2/2018,1
40.89093415,-73.84957097,1/2/2018,any,diverse,morning,8,1/2/2018,1
40.67477728,-73.87175758,1/2/2018,adult,male,night,8,1/2/2018,1
40.81639185,-73.89529641,1/2/2018,adult,male,night,9,1/2/2018,1
40.7204817,-73.94627404,1/2/2018,any,diverse,night,23,1/2/2018,1
40.74229968,-73.75673942,1/2/2018,middle_age,female,night,8,1/2/2018,1
40.69776463,-73.93802302,1/2/2018,young_adult,male,night,23,1/2/2018,1
40.78689478,-73.95546141,1/2/2018,any,enby,night,2,1/2/2018,1
40.63972133,-73.90303224,1/2/2018,young_adult,female,night,8,1/2/2018,1
40.81921457,-73.84716792,1/2/2018,any,enby,night,17,1/2/2018,1
40.84230128,-73.90072749,1/2/2018,middle_age,male,night,3,1/2/2018,1
40.79890842,-73.96311402,1/2/2018,middle_age,male,night,2,1/2/2018,1
40.69801664,-73.93707793,1/2/2018,any,enby,night,8,1/2/2018,1
40.78872124,-73.93999677,1/2/2018,any,enby,night,8,1/2/2018,1
40.81450816,-73.95931209,1/2/2018,adult,male,night,8,1/2/2018,1
40.81722461,-73.94421612,1/2/2018,adult,female,night,8,1/2/2018,1
40.67477728,-73.87175758,1/2/2018,middle_age,male,night,11,1/2/2018,1
40.67477728,-73.87175758,1/2/2018,adult,male,night,8,1/2/2018,1
40.74874766,-73.86367517,1/2/2018,young_adult,female,night,2,1/2/2018,1
40.88735604,-73.85902568,1/2/2018,adult,female,night,8,1/2/2018,1
40.66834957,-73.90651606,1/2/2018,any,enby,night,8,1/2/2018,1
40.68087886,-73.9286502,1/2/2018,any,male,morning,8,1/2/2018,1
40.70903068,-73.94091974,1/2/2018,any,male,morning,8,1/2/2018,1
40.83520882,-73.85196642,1/2/2018,any,diverse,evening,8,1/2/2018,1
40.83595805,-73.8476896,1/3/2018,any,enby,evening,20,1/3/2018,1
40.83611791,-73.83234488,1/3/2018,any,enby,evening,11,1/3/2018,1
40.83456194,-73.91544338,1/3/2018,old,male,afternoon,21,1/3/2018,1
40.8804369,-73.83827225,1/3/2018,adult,female,afternoon,20,1/3/2018,1
40.70438119,-73.87821792,1/3/2018,adult,male,afternoon,8,1/3/2018,1
40.72682363,-73.81353399,1/3/2018,middle_age,male,evening,9,1/3/2018,1
40.57390907,-74.00049459,1/3/2018,middle_age,female,evening,9,1/3/2018,1
40.74472005,-73.87233389,1/3/2018,middle_age,female,night,8,1/3/2018,1
40.85859013,-73.89347307,1/3/2018,adult,female,evening,8,1/3/2018,1
40.71807629,-73.73165868,1/3/2018,any,enby,night,9,1/3/2018,1
40.7189771,-73.73188593,1/3/2018,any,enby,night,17,1/3/2018,1
40.85076996,-73.83478036,1/3/2018,old,male,afternoon,21,1/3/2018,1
40.68908535,-73.95505076,1/3/2018,young_adult,female,night,22,1/3/2018,1
40.64085325,-73.93116844,1/3/2018,any,diverse,night,17,1/3/2018,1
40.75116555,-73.88077796,1/3/2018,middle_age,male,evening,9,1/3/2018,1
40.81450816,-73.95931209,1/3/2018,middle_age,male,afternoon,8,1/3/2018,1
40.88576607,-73.91045616,1/3/2018,teen,male,afternoon,20,1/3/2018,1
40.72014838,-74.00182326,1/3/2018,any,diverse,evening,11,1/3/2018,1
40.68372731,-73.91189566,1/3/2018,middle_age,female,evening,21,1/3/2018,1
40.82230298,-73.85617186,1/3/2018,teen,male,morning,9,1/3/2018,1
40.79415339,-73.9684437,1/3/2018,old,male,afternoon,9,1/3/2018,1
40.84416759,-73.91430352,1/3/2018,adult,female,afternoon,9,1/3/2018,1
40.66626695,-73.91082291,1/3/2018,teen,female,afternoon,8,1/3/2018,1
40.65462789,-74.00418569,1/3/2018,middle_age,female,afternoon,9,1/3/2018,1
40.69114595,-73.9469143,1/3/2018,middle_age,female,evening,22,1/3/2018,1
40.63653964,-74.00668865,1/3/2018,old,male,morning,21,1/3/2018,1
40.73596319,-73.7923884,1/3/2018,middle_age,female,night,9,1/3/2018,1
40.83593961,-73.88646599,1/3/2018,adult,female,evening,21,1/3/2018,1
40.59478615,-74.12547032,1/3/2018,teen,female,afternoon,23,1/3/2018,1
40.76619969,-73.99440228,1/3/2018,adult,male,night,8,1/3/2018,1
40.73669095,-73.99523109,1/3/2018,adult,female,night,21,1/3/2018,1
40.69889429,-73.91850056,1/3/2018,any,diverse,night,8,1/3/2018,1
40.74001829,-73.92549429,1/3/2018,any,diverse,night,20,1/3/2018,1
40.85832086,-73.91644708,1/3/2018,adult,male,night,22,1/3/2018,1
40.79815953,-73.9384027,1/3/2018,middle_age,male,night,8,1/3/2018,1
40.71302257,-73.9900493,1/3/2018,any,diverse,evening,8,1/3/2018,1
40.8676924,-73.83961931,1/3/2018,adult,male,evening,8,1/3/2018,1
40.82859674,-73.89138555,1/3/2018,any,male,evening,21,1/3/2018,1
40.75766483,-73.87532669,1/3/2018,middle_age,female,evening,21,1/3/2018,1
40.64611523,-73.94715192,1/3/2018,middle_age,male,evening,8,1/3/2018,1
40.85659919,-73.93202604,1/3/2018,adult,male,afternoon,8,1/3/2018,1
40.86025535,-73.89558526,1/3/2018,any,diverse,afternoon,8,1/3/2018,1
40.64794398,-73.90544915,1/3/2018,any,male,night,8,1/3/2018,1
40.69996752,-73.90764022,1/3/2018,middle_age,male,night,8,1/3/2018,1
40.63685091,-74.13912928,1/3/2018,adult,female,night,8,1/3/2018,1
40.63848629,-73.95067101,1/3/2018,adult,male,night,8,1/3/2018,1
40.70426739,-73.89355376,1/3/2018,adult,male,night,8,1/3/2018,1
40.70008745,-73.90659418,1/3/2018,adult,male,night,8,1/3/2018,1
40.69996752,-73.90764022,1/3/2018,adult,male,night,8,1/3/2018,1
40.70034905,-73.90427846,1/3/2018,adult,male,night,8,1/3/2018,1
40.69976392,-73.91785034,1/3/2018,any,diverse,night,17,1/3/2018,1
40.64478756,-73.94892588,1/3/2018,any,diverse,night,17,1/3/2018,1
40.72444119,-73.99818674,1/3/2018,adult,male,night,23,1/3/2018,1
40.72444119,-73.99818674,1/3/2018,middle_age,female,night,22,1/3/2018,1
40.8238582,-73.94930513,1/3/2018,adult,female,night,8,1/3/2018,1
40.67454355,-73.80340206,1/3/2018,any,diverse,night,9,1/3/2018,1
40.65422755,-73.91710272,1/3/2018,adult,male,night,21,1/3/2018,1
40.85269075,-73.90487977,1/3/2018,middle_age,male,night,8,1/3/2018,1
40.8211819,-73.91237125,1/3/2018,middle_age,male,night,8,1/3/2018,1
40.68470254,-73.975101,1/3/2018,any,male,night,21,1/3/2018,1
40.7061348,-73.91084172,1/3/2018,adult,male,evening,8,1/3/2018,1
40.63902167,-74.02246352,1/3/2018,middle_age,male,evening,8,1/3/2018,1
40.8188849,-73.9092455,1/3/2018,adult,male,evening,18,1/3/2018,1
40.68464468,-73.97410226,1/3/2018,any,diverse,evening,8,1/3/2018,1
40.84903844,-73.86224792,1/3/2018,middle_age,female,evening,8,1/3/2018,1
40.70218795,-73.90417483,1/3/2018,adult,male,evening,8,1/3/2018,1
40.67189976,-73.9840388,1/3/2018,any,diverse,evening,8,1/3/2018,1
40.64269914,-74.0002789,1/3/2018,middle_age,male,evening,8,1/3/2018,1
40.79074134,-73.9516055,1/3/2018,any,diverse,afternoon,8,1/3/2018,1
40.70262773,-73.90491355,1/3/2018,adult,male,afternoon,8,1/3/2018,1
40.70253849,-73.90322219,1/3/2018,adult,male,morning,20,1/3/2018,1
40.68074156,-73.93311024,1/3/2018,any,female,morning,23,1/3/2018,1
40.72797618,-73.86912241,1/3/2018,middle_age,male,night,8,1/3/2018,1
40.75783214,-73.82107786,1/3/2018,middle_age,female,night,2,1/3/2018,1
40.65149337,-73.92453001,1/3/2018,adult,female,night,9,1/3/2018,1
40.57719186,-74.00057021,1/3/2018,any,enby,night,18,1/3/2018,1
40.85792263,-73.89289573,1/3/2018,adult,female,night,2,1/3/2018,1
40.67323809,-73.90007067,1/3/2018,adult,female,night,23,1/3/2018,1
40.56000022,-74.17092028,1/3/2018,any,enby,night,2,1/3/2018,1
40.69454259,-73.92906832,1/3/2018,young_adult,female,night,8,1/3/2018,1
40.78998196,-73.97056191,1/3/2018,any,enby,night,2,1/3/2018,1
40.7982799,-73.93277183,1/3/2018,middle_age,female,night,9,1/3/2018,1
40.87119168,-73.90032279,1/3/2018,any,enby,night,8,1/3/2018,1
40.56539505,-74.11191815,1/3/2018,adult,male,night,29,1/3/2018,1
40.7310328,-73.95312459,1/3/2018,adult,female,night,2,1/3/2018,1
40.71410316,-73.75309441,1/3/2018,old,male,evening,3,1/3/2018,1
40.81489235,-73.92188088,1/3/2018,any,enby,evening,23,1/3/2018,1
40.85248599,-73.9062139,1/3/2018,any,enby,evening,10,1/3/2018,1
40.81295091,-73.94982642,1/3/2018,adult,male,evening,9,1/3/2018,1
40.77760217,-73.84344334,1/3/2018,adult,male,evening,23,1/3/2018,1
40.82502273,-73.94500088,1/3/2018,young_adult,female,evening,2,1/3/2018,1
40.66487017,-73.91485107,1/3/2018,any,diverse,evening,8,1/3/2018,1
40.82736692,-73.90685996,1/3/2018,any,enby,evening,12,1/3/2018,1
40.66888377,-73.93250572,1/3/2018,any,diverse,evening,2,1/3/2018,1
40.63068216,-73.97355397,1/3/2018,any,enby,evening,23,1/3/2018,1
40.80012963,-73.93240155,1/3/2018,any,enby,evening,9,1/3/2018,1
40.67605636,-73.92038513,1/3/2018,adult,male,evening,2,1/3/2018,1
40.79918423,-73.95184497,1/3/2018,adult,female,evening,17,1/3/2018,1
40.81807859,-73.89693761,1/3/2018,any,enby,evening,23,1/3/2018,1
40.82320383,-73.86341786,1/3/2018,young_adult,female,evening,8,1/3/2018,1
40.60341558,-73.75384587,1/3/2018,middle_age,male,evening,9,1/3/2018,1
40.52617502,-74.20185142,1/3/2018,any,diverse,evening,9,1/3/2018,1
40.67273006,-73.92092263,1/3/2018,adult,female,evening,20,1/3/2018,1
40.83644685,-73.9040176,1/3/2018,adult,female,evening,9,1/3/2018,1
40.88623542,-73.90699448,1/3/2018,adult,female,evening,9,1/3/2018,1
40.56401562,-74.14076995,1/3/2018,old,male,evening,18,1/3/2018,1
40.77489047,-73.97878971,1/3/2018,middle_age,female,evening,23,1/3/2018,1
40.72869831,-73.99842114,1/3/2018,adult,male,evening,2,1/3/2018,1
40.84051499,-73.85462903,1/3/2018,adult,male,evening,9,1/3/2018,1
40.88040029,-73.90375164,1/3/2018,any,enby,evening,9,1/3/2018,1
40.55727984,-74.13851733,1/3/2018,middle_age,male,evening,11,1/3/2018,1
40.56401562,-74.14076995,1/3/2018,middle_age,male,evening,2,1/3/2018,1
40.79321326,-73.84071967,1/3/2018,any,enby,evening,8,1/3/2018,1
40.82145596,-73.86619987,1/3/2018,any,enby,evening,9,1/3/2018,1
40.81485029,-73.95668185,1/3/2018,any,diverse,evening,9,1/3/2018,1
40.76483968,-73.88326602,1/3/2018,adult,female,evening,9,1/3/2018,1
40.68758319,-73.87067285,1/3/2018,middle_age,male,evening,17,1/3/2018,1
40.62265101,-73.92435009,1/3/2018,adult,male,evening,17,1/3/2018,1
40.66801435,-73.81199696,1/3/2018,young_adult,male,evening,9,1/3/2018,1
40.69273324,-73.94288146,1/3/2018,adult,female,evening,17,1/3/2018,1
40.81450816,-73.95931209,1/3/2018,adult,female,evening,3,1/3/2018,1
40.81450816,-73.95931209,1/3/2018,middle_age,female,evening,23,1/3/2018,1
40.63318526,-74.02709121,1/3/2018,any,enby,evening,2,1/3/2018,1
40.70728868,-73.91977073,1/3/2018,teen,male,evening,9,1/3/2018,1
40.75913994,-73.99026621,1/3/2018,any,enby,evening,11,1/3/2018,1
40.61849535,-73.99270009,1/3/2018,old,male,evening,20,1/3/2018,1
40.78676953,-73.8433929,1/3/2018,adult,male,evening,9,1/3/2018,1
40.61152038,-73.98748563,1/3/2018,middle_age,male,evening,2,1/3/2018,1
40.62685806,-74.16344338,1/3/2018,teen,female,afternoon,8,1/3/2018,1
40.68151695,-73.95242028,1/3/2018,any,enby,afternoon,20,1/3/2018,1
40.76397048,-73.88689912,1/3/2018,old,male,afternoon,8,1/3/2018,1
40.68859449,-73.94953416,1/3/2018,teen,male,afternoon,2,1/3/2018,1
40.82507528,-73.94028557,1/3/2018,middle_age,female,afternoon,8,1/3/2018,1
40.798964,-73.95031372,1/3/2018,any,enby,afternoon,2,1/3/2018,1
40.87359661,-73.87805988,1/3/2018,any,male,afternoon,3,1/3/2018,1
40.63806398,-74.1661083,1/3/2018,any,enby,afternoon,2,1/3/2018,1
40.71818864,-74.00076262,1/3/2018,any,enby,afternoon,9,1/3/2018,1
40.63806398,-74.1661083,1/3/2018,any,enby,afternoon,2,1/3/2018,1
40.76956124,-73.91536345,1/3/2018,teen,female,afternoon,24,1/3/2018,1
40.84138249,-73.93676885,1/3/2018,any,enby,afternoon,9,1/3/2018,1
40.68361664,-73.98041601,1/3/2018,any,diverse,afternoon,9,1/3/2018,1
40.78998994,-73.94688243,1/3/2018,middle_age,female,afternoon,20,1/3/2018,1
40.7875673,-73.94313233,1/3/2018,old,male,afternoon,9,1/3/2018,1
40.71114707,-73.94126415,1/3/2018,adult,male,afternoon,2,1/3/2018,1
40.79032505,-73.94171072,1/3/2018,adult,female,afternoon,9,1/3/2018,1
40.70250928,-73.92686343,1/3/2018,any,enby,afternoon,9,1/3/2018,1
40.87594736,-73.83303635,1/3/2018,adult,male,afternoon,2,1/3/2018,1
40.60883126,-73.75392674,1/3/2018,adult,female,afternoon,2,1/3/2018,1
40.62837408,-74.00083004,1/3/2018,any,enby,afternoon,4,1/3/2018,1
40.6949185,-73.79271094,1/3/2018,any,enby,afternoon,23,1/3/2018,1
40.75628854,-73.97476382,1/3/2018,adult,female,afternoon,18,1/3/2018,1
40.59475844,-73.95610447,1/3/2018,teen,male,afternoon,2,1/3/2018,1
40.77984309,-73.95429262,1/3/2018,old,male,afternoon,23,1/3/2018,1
40.80376278,-73.95269772,1/3/2018,any,enby,afternoon,9,1/3/2018,1
40.74632882,-73.88852423,1/3/2018,middle_age,male,afternoon,3,1/3/2018,1
40.865858,-73.92469529,1/3/2018,middle_age,male,afternoon,9,1/3/2018,1
40.64870677,-73.90513094,1/3/2018,any,enby,afternoon,8,1/3/2018,1
40.64689545,-74.01025003,1/3/2018,middle_age,male,afternoon,9,1/3/2018,1
40.75226445,-73.99155934,1/3/2018,adult,male,afternoon,9,1/3/2018,1
40.61452936,-74.0664553,1/3/2018,middle_age,male,afternoon,9,1/3/2018,1
40.66749403,-73.89180649,1/3/2018,adult,male,afternoon,2,1/3/2018,1
40.84026221,-73.84595945,1/3/2018,old,female,afternoon,2,1/3/2018,1
40.67467858,-73.91665551,1/3/2018,any,enby,afternoon,17,1/3/2018,1
40.86601216,-73.86733948,1/3/2018,any,enby,afternoon,9,1/3/2018,1
40.8046946,-73.93815825,1/3/2018,middle_age,male,afternoon,2,1/3/2018,1
40.64173826,-74.07567804,1/3/2018,adult,male,afternoon,2,1/3/2018,1
40.65518134,-73.96113198,1/3/2018,any,enby,afternoon,17,1/3/2018,1
